"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
7053,"false",1000,"A","AUNA950ME3SYLJOI12R7","resultModule1","true","AUH0N32TA6DGE4SUV1FO","[object Object]","[object Object]","NA","NA",1488040105703,"lgc0"
12552,"false",1000,"A","AUUGPB8DISTOVC4XJYRW","resultModule1","true","AU7KPGVJZH0UX521D6LO","[object Object]","[object Object]","NA","NA",1488040110619,"lgc0"
16150,"false",0,"B","AUH0N32TA6DGE4SUV1FO","resultModule1","true","AUNA950ME3SYLJOI12R7","[object Object]","[object Object]","NA","NA",1488040114216,"lgc0"
29999,"false","NA","NA","NA","NA","true","AUUGPB8DISTOVC4XJYRW","[object Object]","[object Object]","NA","NA",1488040128396,"lgc0"
