"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
"9040","false","dataResult","21","M","6","B","true","AUYHWDL4EB60FXCGSIVR","[object Object]","[object Object]","NA","NA","1458941082589","lgc0"
"12471","false","dataResult","30","F","5","A","true","AUHYFVJMTOL8R7ZKXDBG","[object Object]","[object Object]","NA","NA","1458941086136","lgc0"
"17613","false","dataResult","33","F","6","A","true","AUF5R4AJ7V2LZWT68IGS","[object Object]","[object Object]","NA","NA","1458941090589","lgc0"
"23854","false","dataResult","46","M","2","A","true","AUBLMZ91STJO3WYR2Q7K","[object Object]","[object Object]","NA","NA","1458941102013","lgc0"
