"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
"2207","false","resultModule4","7","A","1.00","NA","true","AUHYFVJMTOL8R7ZKXDBG","[object Object]","[object Object]","NA","NA","1458941262294","lgc0"
"5293","false","resultModule4","2","A","1.00","NA","true","AUF5R4AJ7V2LZWT68IGS","[object Object]","[object Object]","NA","NA","1458941264120","lgc0"
"7100","false","resultModule4","1","A","0.80","NA","true","AUYHWDL4EB60FXCGSIVR","[object Object]","[object Object]","NA","NA","1458941284573","lgc0"
"15711","false","resultModule4","7","B","1.95","NA","true","AUBLMZ91STJO3WYR2Q7K","[object Object]","[object Object]","NA","NA","1458941290732","lgc0"
