"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
"7857","false","500","A","AUTLKGUVH5BMDQ28EZJW","resultModule1","true","AUDR0V2G1MT8KH4PFWIL","[object Object]","[object Object]","NA","NA","1458944348269","lgc0"
"13050","false","500","B","AU6ZJ1EF0DXQA9SKBOLU","resultModule1","true","AUB5TFGOE73D9HCNWV28","[object Object]","[object Object]","NA","NA","1458944353471","lgc0"
"14700","false","500","A","AUB5TFGOE73D9HCNWV28","resultModule1","true","AU6ZJ1EF0DXQA9SKBOLU","[object Object]","[object Object]","NA","NA","1458944355596","lgc0"
"20101","false","500","B","AUDR0V2G1MT8KH4PFWIL","resultModule1","true","AUTLKGUVH5BMDQ28EZJW","[object Object]","[object Object]","NA","NA","1458944360459","lgc0"
