"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
"8668","false","questionary3","3","true","AU6ZJ1EF0DXQA9SKBOLU","[object Object]","[object Object]","NA","NA","1458944303201","lgc0"
"16547","false","questionary3","14","true","AUDR0V2G1MT8KH4PFWIL","[object Object]","[object Object]","NA","NA","1458944310606","lgc0"
"16887","false","questionary3","11","true","AUB5TFGOE73D9HCNWV28","[object Object]","[object Object]","NA","NA","1458944310827","lgc0"
"45908","false","questionary3","4","true","AUTLKGUVH5BMDQ28EZJW","[object Object]","[object Object]","NA","NA","1458944339794","lgc0"
