"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
"15576","false","1350","false","405","1350","1443.75","9","G","6","resultModule2","true","AUDR0V2G1MT8KH4PFWIL","[object Object]","[object Object]","NA","6","1458944364273","lgc0"
"11817","false","500","false","150","1800","2148.75","12","K","6","resultModule2","true","AUB5TFGOE73D9HCNWV28","[object Object]","[object Object]","NA","6","1458944365729","lgc0"
"11244","false","2550","false","765","2550","2283.75","17","G","6","resultModule2","true","AU6ZJ1EF0DXQA9SKBOLU","[object Object]","[object Object]","NA","6","1458944368331","lgc0"
"10791","false","2250","false","675","2250","2073.75","15","K","6","resultModule2","true","AUTLKGUVH5BMDQ28EZJW","[object Object]","[object Object]","NA","6","1458944371605","lgc0"
