"time","timeup","module","arrayAnswers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
"24651","false","Module4","A\,A\,A\,A\,A\,A\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUO51XC2MNTS9KJYZ6DE","[object Object]","[object Object]","NA","NA","1458940849236","lgc0"
"63920","false","Module4","A\,A\,A\,A\,A\,A\,A\,A\,A\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU7K9N6GJ1I84Y2D5XFC","[object Object]","[object Object]","NA","NA","1458940888607","lgc0"
"68190","false","Module4","A\,A\,A\,A\,A\,B\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUUOMIYPARVBLJHS9WQ4","[object Object]","[object Object]","NA","NA","1458940893231","lgc0"
"72215","false","Module4","A\,A\,A\,A\,A\,A\,A\,A\,B\,A","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU1GUFTK8EIBCQHSR9ZN","[object Object]","[object Object]","NA","NA","1458940897046","lgc0"
