"time","timeup","module","arrayAnswers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
71978,"false","Module4","A\,A\,A\,A\,A\,B\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUE7VNLDBM1OF2YJT09P","[object Object]","[object Object]","NA","NA",1519763209299,"lgc0"
80106,"false","Module4","A\,A\,A\,A\,A\,A\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUDYK9RW2NCUAIHTJ5OZ","[object Object]","[object Object]","NA","NA",1519763217499,"lgc0"
87040,"false","Module4","A\,A\,A\,A\,A\,B\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUDNKE1W9XO4Q7LPYF6R","[object Object]","[object Object]","NA","NA",1519763224673,"lgc0"
