"time","timeup","module","round","preEarnings","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage","step","round","timestamp","session"
3728,"false","Module2",4,900,945,6,900,"false",90,810,0.1,"true","AUDNKE1W9XO4Q7LPYF6R","[object Object]","[object Object]","NA",4,1519762539490,"lgc0"
6048,"false","Module2",4,1350,1350,9,1350,"false",135,1215,0.1,"true","AUDYK9RW2NCUAIHTJ5OZ","[object Object]","[object Object]","NA",4,1519762541669,"lgc0"
9520,"false","Module2",4,1800,1755,12,1800,"false",180,1620,0.1,"true","AUE7VNLDBM1OF2YJT09P","[object Object]","[object Object]","NA",4,1519762545045,"lgc0"
