"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
26627,"false",1000,0,"A","noone","Module1","true","AUE7VNLDBM1OF2YJT09P","[object Object]","[object Object]","NA","NA",1519761934819,"lgc0"
26586,"false",500,500,"B","AUDNKE1W9XO4Q7LPYF6R","Module1","true","AUDYK9RW2NCUAIHTJ5OZ","[object Object]","[object Object]","NA","NA",1519761934847,"lgc0"
25754,"false",500,500,"A","AUDYK9RW2NCUAIHTJ5OZ","Module1","true","AUDNKE1W9XO4Q7LPYF6R","[object Object]","[object Object]","NA","NA",1519761934899,"lgc0"
