"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
12841,"false",1000,"A","noone","resultModule1","true","AUE7VNLDBM1OF2YJT09P","[object Object]","[object Object]","NA","NA",1519763482748,"lgc0"
14464,"false",500,"B","AUDNKE1W9XO4Q7LPYF6R","resultModule1","true","AUDYK9RW2NCUAIHTJ5OZ","[object Object]","[object Object]","NA","NA",1519763484446,"lgc0"
12079,"false",0,"NA","NA","NA","true","AUEPWVDT14N0HL2SA953","[object Object]","[object Object]","NA","NA",1519763491207,"lgc0"
30009,"false","NA","NA","NA","NA","true","AUDNKE1W9XO4Q7LPYF6R","[object Object]","[object Object]","NA","NA",1519763500138,"lgc0"
