"time","timeup","module","round","preEarnings","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage","step","round","timestamp","session"
3542,"false","Module2",1,150,235,1,150,"false",15,135,0.1,"true","AUDNKE1W9XO4Q7LPYF6R","[object Object]","[object Object]","NA",1,1519762278957,"lgc0"
4291,"false","Module2",1,1200,1180,8,1200,"false",120,1080,0.1,"true","AUDYK9RW2NCUAIHTJ5OZ","[object Object]","[object Object]","NA",1,1519762279517,"lgc0"
5850,"false","Module2",1,1650,1585,11,1650,"false",165,1485,0.1,"true","AUE7VNLDBM1OF2YJT09P","[object Object]","[object Object]","NA",1,1519762280988,"lgc0"
