"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
9381,"false","dice",3,3,"true","AUKVJS508X7CIWHQPOAN","[object Object]","[object Object]","NA","NA",1506265167566,"lgc0"
10635,"false","dice",2,2,"true","AU5YO6KGZAW1PM0UDVCB","[object Object]","[object Object]","NA","NA",1506265168719,"lgc0"
12658,"false","dice",5,5,"true","AUNLB8P3AS4WDT2IHZ7Q","[object Object]","[object Object]","NA","NA",1506265170894,"lgc0"
13456,"false","dice",4,4,"true","AUJS4UVNGDCAHI9L5KPT","[object Object]","[object Object]","NA","NA",1506265172609,"lgc0"
