"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
4795,"false","resultModule4",2,"A","0.80","NA","true","AUN67FX9EWJ4URSTKH1G","[object Object]","[object Object]","NA","NA",1506255334036,"lgc0"
10413,"false","resultModule4",4,"A","0.80","NA","true","AU8Y6TNO0KF1W3JVHPB2","[object Object]","[object Object]","NA","NA",1506255353917,"lgc0"
22421,"false","resultModule4",6,"A","1.00","NA","true","AUFKIOJDXE8HPB7Z0VCW","[object Object]","[object Object]","NA","NA",1506255381081,"lgc0"
