"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
5192,"false",2100,"true",210,2100,1994.1666666666667,14,"G",3,"resultModule2","true","AUN67FX9EWJ4URSTKH1G","[object Object]","[object Object]","NA",3,1506255328324,"lgc0"
20136,"false",625,"false",62.5,1350,1391.6666666666667,9,"G",3,"resultModule2","true","AU8Y6TNO0KF1W3JVHPB2","[object Object]","[object Object]","NA",3,1506255343046,"lgc0"
23937,"false",400,"false",40,600,664.1666666666666,4,"K",3,"resultModule2","true","AUFKIOJDXE8HPB7Z0VCW","[object Object]","[object Object]","NA",3,1506255357954,"lgc0"
