"time","timeup","module","arrayAnswers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
"74493","false","Module4","A\,A\,A\,A\,A\,A\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AURDFX4Q62C1IAOENLMY","[object Object]","[object Object]","NA","NA","1458942787344","lgc0"
"88639","false","Module4","A\,A\,A\,A\,A\,A\,A\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUPB0GSCM43UHOJXE1K7","[object Object]","[object Object]","NA","NA","1458942801744","lgc0"
