access, exit, bonus, terminated
AUPB0GSCM43UHOJXE1K7, EUcIYAZmHFJ1Oz6d, 3.0025, false
AURDFX4Q62C1IAOENLMY, EIGtTb6jOpCslmBz, 3.4475, false
