"time","timeup","module","arrayAnswers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
"42412","false","Module4","B\,A\,A\,A\,A\,A\,A\,A\,A\,A","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUH62F3WJG54UKT8NZSM","[object Object]","[object Object]","NA","NA","1458941819648","lgc0"
"52806","false","Module4","A\,A\,A\,B\,B\,A\,A\,A\,A\,A","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU9W7JERS2GOZNM0PAU4","[object Object]","[object Object]","NA","NA","1458941830429","lgc0"
