access, exit, bonus, terminated
AU9W7JERS2GOZNM0PAU4, E0Uov87Vlkm4ptjS, 1.99, false
AUH62F3WJG54UKT8NZSM, ECZTY4OcuyphRkXJ, 2.41, false
