"time","timeup","module","arrayAnsers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
"44552","false","questionary2","1\,2\,2\,3\,2\,1\,1\,1\,1\,2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUG8DIFYATXVJ9OZ5P40","[object Object]","[object Object]","NA","NA","1458943594548","lgc0"
"54582","false","questionary2","1\,2\,4\,4\,2\,1\,1\,1\,3\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUS5VYUG3T28JND6BWE0","[object Object]","[object Object]","NA","NA","1458943604377","lgc0"
"67526","false","questionary2","2\,1\,3\,3\,2\,1\,1\,1\,1\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUD7YCTX2RHO8F6ZAKNE","[object Object]","[object Object]","NA","NA","1458943617396","lgc0"
"92146","false","questionary2","1\,1\,2\,3\,1\,2\,2\,1\,1\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUIFX71L2Z40G98DUWTK","[object Object]","[object Object]","NA","NA","1458943646633","lgc0"
