"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
11905,"false",135,"false",13.5,1350,1401.875,9,"G",3,"resultModule2","true","AU5V28EZIO1TWQG6RLBC","[object Object]","[object Object]","NA",3,1489618516602,"lgc0"
10323,"false",1950,"false",195,1950,1820.375,13,"G",3,"resultModule2","true","AUMW1I52BCG8QF37PV4N","[object Object]","[object Object]","NA",3,1489618519468,"lgc0"
15036,"false",200,"false",20,1200,1245.375,8,"K",3,"resultModule2","true","AUVFS52E9L1MHWNPUC38","[object Object]","[object Object]","NA",3,1489618525403,"lgc0"
23856,"false",330,"false",33,3300,3332.375,22,"K",3,"resultModule2","true","AU1ZORBXWHSV9T54Y8LP","[object Object]","[object Object]","NA",3,1489618529514,"lgc0"
