"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
9122,"false",500,"A","AUMW1I52BCG8QF37PV4N","resultModule1","true","AU5V28EZIO1TWQG6RLBC","[object Object]","[object Object]","NA","NA",1489618504301,"lgc0"
10425,"false",500,"B","AUVFS52E9L1MHWNPUC38","resultModule1","true","AU1ZORBXWHSV9T54Y8LP","[object Object]","[object Object]","NA","NA",1489618505459,"lgc0"
13844,"false",500,"B","AU5V28EZIO1TWQG6RLBC","resultModule1","true","AUMW1I52BCG8QF37PV4N","[object Object]","[object Object]","NA","NA",1489618508882,"lgc0"
15196,"false",500,"A","AU1ZORBXWHSV9T54Y8LP","resultModule1","true","AUVFS52E9L1MHWNPUC38","[object Object]","[object Object]","NA","NA",1489618510183,"lgc0"
