"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
3192,"false","resultModule4",2,"A","1.00","NA","true","AU5V28EZIO1TWQG6RLBC","[object Object]","[object Object]","NA","NA",1489618520172,"lgc0"
6660,"false","resultModule4",1,"A","0.80","NA","true","AUMW1I52BCG8QF37PV4N","[object Object]","[object Object]","NA","NA",1489618526381,"lgc0"
5662,"false","resultModule4",6,"A","0.80","NA","true","AUVFS52E9L1MHWNPUC38","[object Object]","[object Object]","NA","NA",1489618531230,"lgc0"
9836,"false","resultModule4",2,"A","0.80","NA","true","AU1ZORBXWHSV9T54Y8LP","[object Object]","[object Object]","NA","NA",1489618539539,"lgc0"
