"time","timeup","module","round","preEarnings","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage","step","round","timestamp","session"
1381,"false","Module2",3,1800,1950,12,0,"false",0,1800,0.3,"true","AUPSVBTN5HCY9XGZ480J","[object Object]","[object Object]","NA",3,1512749875908,"lgc0"
8723,"false","Module2",3,1200,1050,8,1000,"false",300,900,0.3,"true","AUQFAV4SOW3709TMBJ12","[object Object]","[object Object]","NA",3,1512749882827,"lgc0"
16633,"false","Module2",3,1650,1650,11,500,"false",150,1500,0.3,"true","AUPUVWYTE0GD43LONXAI","[object Object]","[object Object]","NA",3,1512749890748,"lgc0"
