"time","timeup","module","arrayAnsers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
36857,"false","questionary2","1\,1\,1\,2\,2\,1\,1\,1\,2\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUPUVWYTE0GD43LONXAI","[object Object]","[object Object]","NA","NA",1512750370511,"lgc0"
43314,"false","questionary2","3\,3\,3\,4\,2\,3\,1\,1\,2\,3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUQFAV4SOW3709TMBJ12","[object Object]","[object Object]","NA","NA",1512750376902,"lgc0"
45445,"false","questionary2","2\,2\,3\,4\,3\,2\,2\,1\,1\,2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUPSVBTN5HCY9XGZ480J","[object Object]","[object Object]","NA","NA",1512750395122,"lgc0"
