"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
"5119","false","questionary3","11","true","AU891ZX5TVB2YC6E03MQ","[object Object]","[object Object]","NA","NA","1458860608852","lgc0"
"6685","false","questionary3","8","true","AU63HO87C9LXTAEGQKUY","[object Object]","[object Object]","NA","NA","1458860610589","lgc0"
"8832","false","questionary3","4","true","AU0LFJQWSNZEIUP16C7A","[object Object]","[object Object]","NA","NA","1458860612867","lgc0"
"9370","false","questionary3","13","true","AUB8E7VGZFI1YJL6PXS0","[object Object]","[object Object]","NA","NA","1458860613100","lgc0"
