"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
"13475","false","dataResult","37","F","3","A","true","AU891ZX5TVB2YC6E03MQ","[object Object]","[object Object]","NA","NA","1458860541587","lgc0"
"15177","false","dataResult","42","M","8","A","true","AUB8E7VGZFI1YJL6PXS0","[object Object]","[object Object]","NA","NA","1458860543408","lgc0"
"16780","false","dataResult","62","F","0","A","true","AU0LFJQWSNZEIUP16C7A","[object Object]","[object Object]","NA","NA","1458860545125","lgc0"
"19130","false","dataResult","25","M","10","B","true","AU63HO87C9LXTAEGQKUY","[object Object]","[object Object]","NA","NA","1458860547398","lgc0"
