access, exit, bonus, terminated
AU63HO87C9LXTAEGQKUY, Eqr0tN18AswEkIDg, 2.82875, false
AUB8E7VGZFI1YJL6PXS0, E7Y9DzCMuqKfELco, 3.74375, false
AU0LFJQWSNZEIUP16C7A, EE0NUra7Qz9puPKx, 2.95875, false
