"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
"5113","false","questionary3","6","true","AU3CSW8MJT12O9P0HLA6","[object Object]","[object Object]","NA","NA","1458861766127","lgc0"
"8806","false","questionary3","6","true","AUOSAGJ3QP9RYFIBCZWM","[object Object]","[object Object]","NA","NA","1458861769977","lgc0"
"12537","false","questionary3","7","true","AUVY0NL8FJM9R2TC1O57","[object Object]","[object Object]","NA","NA","1458861773956","lgc0"
"20408","false","questionary3","5","true","AUU46BNG5QOEXP1VFIW0","[object Object]","[object Object]","NA","NA","1458861781441","lgc0"
