access, exit, bonus, terminated
AU3CSW8MJT12O9P0HLA6, ELwEnfiaUXjZHSzg, 4.6225, false
AUU46BNG5QOEXP1VFIW0, Ebfrqw0nSoVx4Chu, 3.3175, false
AUOSAGJ3QP9RYFIBCZWM, Eev2ni9CbXtS6D3y, 3.3425, false
AUVY0NL8FJM9R2TC1O57, EEFLASWIisuJ2fm8, 2.5675, false
