"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
"13227","false","250","500","B","AUU46BNG5QOEXP1VFIW0","Module1","true","AUOSAGJ3QP9RYFIBCZWM","[object Object]","[object Object]","NA","NA","1458860554812","lgc0"
"13432","false","750","250","A","AUOSAGJ3QP9RYFIBCZWM","Module1","true","AUU46BNG5QOEXP1VFIW0","[object Object]","[object Object]","NA","NA","1458860554965","lgc0"
"22248","false","1000","0","A","AUVY0NL8FJM9R2TC1O57","Module1","true","AU3CSW8MJT12O9P0HLA6","[object Object]","[object Object]","NA","NA","1458860563727","lgc0"
"20890","false","0","500","B","AU3CSW8MJT12O9P0HLA6","Module1","true","AUVY0NL8FJM9R2TC1O57","[object Object]","[object Object]","NA","NA","1458860563938","lgc0"
