access, exit, bonus, terminated
AUJEHG7K3ICVDXAW8R9F, Ezk7aV9xSE4XZPoN, 3.7925, false
AUB75HWTFM0XGSNL34C1, EOND0IT5VbyiU9RK, 2.7375, false
AU5NXK3JD2TZP6Y9HI7G, EwfSQOpxUv3ebGKR, 3.9025, false
AUHGJS6FMX0DIO2LNYUP, EMm4Ubk9rDhdZBFL, 3.3675, false
