"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
"8539","false","questionary3","13","true","AU9Z3FOUKE167DP5Q0IY","[object Object]","[object Object]","NA","NA","1458874907821","lgc0"
"11572","false","questionary3","5","true","AUPUVWYTE0GD43LONXAI","[object Object]","[object Object]","NA","NA","1458874910508","lgc0"
"12486","false","questionary3","4","true","AUMGLUPE9WF2RY3I4XB1","[object Object]","[object Object]","NA","NA","1458874911447","lgc0"
"20288","false","questionary3","4","true","AUR9VPBNAGU152CT7J8Y","[object Object]","[object Object]","NA","NA","1458874919239","lgc0"
