"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
"5437","false","resultModule4","4","A","1.00","NA","true","AUR9VPBNAGU152CT7J8Y","[object Object]","[object Object]","NA","NA","1458874943579","lgc0"
"9295","false","resultModule4","5","B","0.05","NA","true","AU9Z3FOUKE167DP5Q0IY","[object Object]","[object Object]","NA","NA","1458874944239","lgc0"
"5090","false","resultModule4","8","A","0.80","NA","true","AUPUVWYTE0GD43LONXAI","[object Object]","[object Object]","NA","NA","1458874961152","lgc0"
"11029","false","resultModule4","2","A","0.80","NA","true","AUMGLUPE9WF2RY3I4XB1","[object Object]","[object Object]","NA","NA","1458874968577","lgc0"
