"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
7155,"false",500,500,"B","AUS3D7TXELPZUGNMYH56","Module1","true","AUXAJEYIGULW4DBHM3VP","[object Object]","[object Object]","NA","NA",1488027369952,"lgc0"
6344,"false",500,500,"A","AUXAJEYIGULW4DBHM3VP","Module1","true","AUS3D7TXELPZUGNMYH56","[object Object]","[object Object]","NA","NA",1488027369957,"lgc0"
18081,"false",800,200,"A","AU34IZO8QLBCKU0V29D1","Module1","true","AUT75PZO24SJFAQW8EHI","[object Object]","[object Object]","NA","NA",1488027380409,"lgc0"
18036,"false",200,50,"B","AUT75PZO24SJFAQW8EHI","Module1","true","AU34IZO8QLBCKU0V29D1","[object Object]","[object Object]","NA","NA",1488027380428,"lgc0"
