"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
22461,"false","dataResult",19,"F",5,"B","true","AU546FCEMPSNKJ9TA3R7","[object Object]","[object Object]","NA","NA",1489618298387,"lgc0"
22608,"false","dataResult",19,"M",2,"A","true","AUHBFXP7NR56MVCQSIZ8","[object Object]","[object Object]","NA","NA",1489618298847,"lgc0"
24262,"false","dataResult",21,"F",2,"A","true","AU2KA38WNS1XIUTL4PZY","[object Object]","[object Object]","NA","NA",1489618301245,"lgc0"
33345,"false","dataResult",18,"F",7,"B","true","AU3HEAMT7USOYP6L45CB","[object Object]","[object Object]","NA","NA",1489618309555,"lgc0"
