"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
2065,"false","resultModule4",1,"B","0.05","NA","true","AU2KA38WNS1XIUTL4PZY","[object Object]","[object Object]","NA","NA",1489618469235,"lgc0"
5827,"false","resultModule4",1,"A","0.80","NA","true","AU3HEAMT7USOYP6L45CB","[object Object]","[object Object]","NA","NA",1489618478180,"lgc0"
6920,"false","resultModule4",9,"B","1.95","NA","true","AUHBFXP7NR56MVCQSIZ8","[object Object]","[object Object]","NA","NA",1489618480201,"lgc0"
5084,"false","resultModule4",6,"A","0.80","NA","true","AU546FCEMPSNKJ9TA3R7","[object Object]","[object Object]","NA","NA",1489618481638,"lgc0"
