"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
"6096","false","500","A","AUUHJK6MOCVQ4XDWGA3E","resultModule1","true","AUJMR90ZXK4EQFDLSB8W","[object Object]","[object Object]","NA","NA","1458940837030","lgc0"
"7796","false","400","B","AUHONJ2KPBDTZ09QW7LY","resultModule1","true","AU4UEKRX0BW2ZG5I8O3F","[object Object]","[object Object]","NA","NA","1458940838880","lgc0"
"7835","false","600","A","AU4UEKRX0BW2ZG5I8O3F","resultModule1","true","AUHONJ2KPBDTZ09QW7LY","[object Object]","[object Object]","NA","NA","1458940839020","lgc0"
"9017","false","500","B","AUJMR90ZXK4EQFDLSB8W","resultModule1","true","AUUHJK6MOCVQ4XDWGA3E","[object Object]","[object Object]","NA","NA","1458940840197","lgc0"
