"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
"3669","false","resultModule4","2","A","1.00","NA","true","AUHONJ2KPBDTZ09QW7LY","[object Object]","[object Object]","NA","NA","1458940847047","lgc0"
"4305","false","resultModule4","8","B","1.95","NA","true","AUJMR90ZXK4EQFDLSB8W","[object Object]","[object Object]","NA","NA","1458940848664","lgc0"
"5867","false","resultModule4","4","A","0.80","NA","true","AU4UEKRX0BW2ZG5I8O3F","[object Object]","[object Object]","NA","NA","1458940857197","lgc0"
"8893","false","resultModule4","7","B","1.95","NA","true","AUUHJK6MOCVQ4XDWGA3E","[object Object]","[object Object]","NA","NA","1458940864910","lgc0"
