"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
5090,"false","dice",5,5,"true","AU34IZO8QLBCKU0V29D1","[object Object]","[object Object]","NA","NA",1506100651898,"lgc0"
8093,"false","dice",1,1,"true","AUS3D7TXELPZUGNMYH56","[object Object]","[object Object]","NA","NA",1506100655896,"lgc0"
11928,"false","dice",2,2,"true","AUT75PZO24SJFAQW8EHI","[object Object]","[object Object]","NA","NA",1506100659772,"lgc0"
23509,"false","dice",4,4,"true","AUM9KV1OUR6DGIE743T2","[object Object]","[object Object]","NA","NA",1506100670464,"lgc0"
