"time","timeup","module","round","preEarnings","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage","step","round","timestamp","session"
2014,"false","Module2",8,2100,1845,14,2100,"false",630,1470,0.3,"true","AU2A683XSLDUWFPYZTBN","[object Object]","[object Object]","NA",8,1514998151921,"lgc0"
4008,"false","Module2",8,1500,1455,10,1400,"false",420,1080,0.3,"true","AU2X1ESN4IQ6HDZ3BL90","[object Object]","[object Object]","NA",8,1514998153880,"lgc0"
4361,"false","Module2",8,1200,1575,8,0,"false",0,1200,0.3,"true","AU1I24FYT6VKMGOUD0JR","[object Object]","[object Object]","NA",8,1514998154357,"lgc0"
10614,"false","Module2",8,1500,1425,10,1500,"false",450,1050,0.3,"true","AU2KA38WNS1XIUTL4PZY","[object Object]","[object Object]","NA",8,1514998160455,"lgc0"
