"time","timeup","module","round","preEarnings","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage","step","round","timestamp","session"
6290,"false","Module2",1,750,1027.5,5,750,"false",225,525,0.3,"true","AU2KA38WNS1XIUTL4PZY","[object Object]","[object Object]","NA",1,1514997473811,"lgc0"
8678,"false","Module2",1,1050,1237.5,7,1050,"false",315,735,0.3,"true","AU2X1ESN4IQ6HDZ3BL90","[object Object]","[object Object]","NA",1,1514997476159,"lgc0"
11614,"false","Module2",1,2100,1972.5,14,2100,"false",630,1470,0.3,"true","AU2A683XSLDUWFPYZTBN","[object Object]","[object Object]","NA",1,1514997479426,"lgc0"
19608,"false","Module2",1,1050,712.5,7,0,"true",840,210,0.3,"true","AU1I24FYT6VKMGOUD0JR","[object Object]","[object Object]","NA",1,1514997487204,"lgc0"
