"time","timeup","module","round","preEarnings","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage","step","round","timestamp","session"
2341,"false","Module2",4,1050,1050,7,1050,"false",315,735,0.3,"true","AU2KA38WNS1XIUTL4PZY","[object Object]","[object Object]","NA",4,1514997747386,"lgc0"
5937,"false","Module2",4,1200,1515,8,0,"false",0,1200,0.3,"true","AU1I24FYT6VKMGOUD0JR","[object Object]","[object Object]","NA",4,1514997751031,"lgc0"
7080,"false","Module2",4,1050,1050,7,1050,"false",315,735,0.3,"true","AU2X1ESN4IQ6HDZ3BL90","[object Object]","[object Object]","NA",4,1514997752310,"lgc0"
22294,"false","Module2",4,2100,1785,14,2100,"false",630,1470,0.3,"true","AU2A683XSLDUWFPYZTBN","[object Object]","[object Object]","NA",4,1514997767310,"lgc0"
