"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
28054,"false",500,500,"A","AUP2FX4V7WDBN690R58O","Module1","true","AUM9KV1OUR6DGIE743T2","[object Object]","[object Object]","NA","NA",1488026739315,"lgc0"
27916,"false",1000,0,"A","AUJR7QU261F84MT3OZ9E","Module1","true","AU1I24FYT6VKMGOUD0JR","[object Object]","[object Object]","NA","NA",1488026739349,"lgc0"
28130,"false",500,100,"B","AUM9KV1OUR6DGIE743T2","Module1","true","AUP2FX4V7WDBN690R58O","[object Object]","[object Object]","NA","NA",1488026739358,"lgc0"
28030,"false",0,150,"B","AU1I24FYT6VKMGOUD0JR","Module1","true","AUJR7QU261F84MT3OZ9E","[object Object]","[object Object]","NA","NA",1488026739452,"lgc0"
