"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
19214,"false","dataResult",25,"F",3,"A","true","AUJR7QU261F84MT3OZ9E","[object Object]","[object Object]","NA","NA",1488028119014,"lgc0"
26203,"false","dataResult",22,"F",7,"A","true","AUM9KV1OUR6DGIE743T2","[object Object]","[object Object]","NA","NA",1488028124852,"lgc0"
26146,"false","dataResult",19,"F",3,"B","true","AU1I24FYT6VKMGOUD0JR","[object Object]","[object Object]","NA","NA",1488028124928,"lgc0"
33277,"false","dataResult",24,"M",7,"A","true","AUP2FX4V7WDBN690R58O","[object Object]","[object Object]","NA","NA",1488028132069,"lgc0"
