"time","timeup","module","round","preEarnings","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage","step","round","timestamp","session"
2981,"false","Module2",5,2400,2422.5,16,0,"false",0,2400,0.3,"true","AUP2FX4V7WDBN690R58O","[object Object]","[object Object]","NA",5,1488027401287,"lgc0"
3395,"false","Module2",5,1200,1222.5,8,0,"false",0,1200,0.3,"true","AU1I24FYT6VKMGOUD0JR","[object Object]","[object Object]","NA",5,1488027401799,"lgc0"
4489,"false","Module2",5,1650,1672.5,11,0,"false",0,1650,0.3,"true","AUJR7QU261F84MT3OZ9E","[object Object]","[object Object]","NA",5,1488027402917,"lgc0"
30001,"false","Module2",5,1800,1732.5,12,300,"false",90,1710,0.3,"true","AUM9KV1OUR6DGIE743T2","[object Object]","[object Object]","NA",5,1488027428412,"lgc0"
