"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
11898,"false","resultModule4",9,"A","1.00","NA","true","AUM9KV1OUR6DGIE743T2","[object Object]","[object Object]","NA","NA",1488028309809,"lgc0"
4758,"false","resultModule4",1,"A","0.80","NA","true","AU1I24FYT6VKMGOUD0JR","[object Object]","[object Object]","NA","NA",1488028312046,"lgc0"
5328,"false","resultModule4",4,"A","1.00","NA","true","AUJR7QU261F84MT3OZ9E","[object Object]","[object Object]","NA","NA",1488028324271,"lgc0"
13801,"false","resultModule4",1,"A","0.80","NA","true","AUP2FX4V7WDBN690R58O","[object Object]","[object Object]","NA","NA",1488028338506,"lgc0"
