"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
14946,"false","dice",5,5,"true","AUTAWLKOZ6J2P719SR5V","[object Object]","[object Object]","NA","NA",1506289891094,"lgc0"
19344,"false","dice",1,6,"true","AUINXFO4TE6HQ01CDRZ5","[object Object]","[object Object]","NA","NA",1506289895001,"lgc0"
