"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
15400,"false","dataResult",38,"M",2,"B","true","AUPFEQ9B7DKMG45IR2Z6","[object Object]","[object Object]","NA","NA",1506291148919,"lgc0"
15567,"false","dataResult",23,"F",7,"B","true","AUXAPR62STVQKWIDJ45E","[object Object]","[object Object]","NA","NA",1506291149231,"lgc0"
