"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
120095,"true",5,-1,"B","AUXAPR62STVQKWIDJ45E","Module1","true","AUPFEQ9B7DKMG45IR2Z6","[object Object]","[object Object]","NA","NA",1506290450190,"lgc0"
119922,"false",995,5,"A","AUPFEQ9B7DKMG45IR2Z6","Module1","true","AUXAPR62STVQKWIDJ45E","[object Object]","[object Object]","NA","NA",1506290450235,"lgc0"
