"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
11645,"false","questionary3",17,"true","AURQ94J1EPG3M7YKV826","[object Object]","[object Object]","NA","NA",1488022378148,"lgc0"
23408,"false","questionary3",17,"true","AU3G2JUFQZCWN5H71V8T","[object Object]","[object Object]","NA","NA",1488022390538,"lgc0"
30669,"false","questionary3",12,"true","AUNLB8P3AS4WDT2IHZ7Q","[object Object]","[object Object]","NA","NA",1488022397266,"lgc0"
41267,"false","questionary3",18,"true","AU6JOQDNV0IL2ZHUF5XT","[object Object]","[object Object]","NA","NA",1488022407635,"lgc0"
