"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
12591,"false",900,100,"A","AUNLB8P3AS4WDT2IHZ7Q","Module1","true","AU3G2JUFQZCWN5H71V8T","[object Object]","[object Object]","NA","NA",1488020728624,"lgc0"
12662,"false",100,400,"B","AU3G2JUFQZCWN5H71V8T","Module1","true","AUNLB8P3AS4WDT2IHZ7Q","[object Object]","[object Object]","NA","NA",1488020728782,"lgc0"
24878,"false",200,1,"B","AURQ94J1EPG3M7YKV826","Module1","true","AU6JOQDNV0IL2ZHUF5XT","[object Object]","[object Object]","NA","NA",1488020740545,"lgc0"
24686,"false",800,200,"A","AU6JOQDNV0IL2ZHUF5XT","Module1","true","AURQ94J1EPG3M7YKV826","[object Object]","[object Object]","NA","NA",1488020740552,"lgc0"
