"time","timeup","module","arrayAnsers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
41643,"false","questionary2","3\,3\,3\,3\,3\,3\,3\,3\,3\,2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU3G2JUFQZCWN5H71V8T","[object Object]","[object Object]","NA","NA",1488022321820,"lgc0"
60367,"false","questionary2","1\,2\,3\,3\,3\,1\,1\,1\,1\,3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AURQ94J1EPG3M7YKV826","[object Object]","[object Object]","NA","NA",1488022340475,"lgc0"
75546,"false","questionary2","3\,2\,3\,3\,2\,2\,1\,1\,2\,2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUNLB8P3AS4WDT2IHZ7Q","[object Object]","[object Object]","NA","NA",1488022355609,"lgc0"
86411,"false","questionary2","2\,3\,3\,3\,2\,1\,1\,1\,1\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU6JOQDNV0IL2ZHUF5XT","[object Object]","[object Object]","NA","NA",1488022366175,"lgc0"
