access, exit, bonus, terminated
AUCXOHYMKT54SEPRDB9A, EmcPjZH6OYMy5vGf, 3124.6875, false
AUH4GFEBVOI3D7P2QTYL, ELlSBd3HNthMTy5g, 3123.4375, false
AU8YU7P3HXW5LEC61MZ9, EfAj3PG1WdLBbEzY, 3082.1875, false
AU2TQ1FYLMRBD347I80H, E2xpk8XH3Et9uc7P, 4119.6875, false
