"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
8833,"false","dice",3,3,"true","AUCXOHYMKT54SEPRDB9A","[object Object]","[object Object]","NA","NA",1506254205516,"lgc0"
12175,"false","dice",3,3,"true","AU2TQ1FYLMRBD347I80H","[object Object]","[object Object]","NA","NA",1506254208673,"lgc0"
14797,"false","dice",2,2,"true","AUH4GFEBVOI3D7P2QTYL","[object Object]","[object Object]","NA","NA",1506254210857,"lgc0"
25966,"false","dice",3,3,"true","AU8YU7P3HXW5LEC61MZ9","[object Object]","[object Object]","NA","NA",1506254222719,"lgc0"
