"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
"3327","false","resultModule4","8","B","1.95","NA","true","AU7G6FLPVBWSHN5ZYRE8","[object Object]","[object Object]","NA","NA","1458859821578","lgc0"
"3492","false","resultModule4","8","B","1.95","NA","true","AU3TF71QPAWY2DXG8KM4","[object Object]","[object Object]","NA","NA","1458859825831","lgc0"
"3654","false","resultModule4","4","A","0.80","NA","true","AU5VUBT3WCQ6YEON9084","[object Object]","[object Object]","NA","NA","1458859826052","lgc0"
"8212","false","resultModule4","9","B","1.95","NA","true","AUMZO301CKS56HALGU8X","[object Object]","[object Object]","NA","NA","1458859829461","lgc0"
