access, exit, bonus, terminated
AUPR179G0VXI2CWLOSDF, EAkOvGS3bH2hLoRl, 4.78, false
AU4KB8UXDHECP2GW1YFS, EXYo2lAN3BOZ8qDb, 4.265, false
AU51IRVUO6C24ZNPS38T, E04kvYK5AsLReM8j, 2.41, false
