"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
651,"false","resultModule4",5,"B","1.95","NA","true","AUQG89CMDYW5BVISFANP","[object Object]","[object Object]","NA","NA",1505743538496,"lgc0"
5799,"false","resultModule4",2,"B","0.05","NA","true","AU4X63OAKJMPYFW0UZB9","[object Object]","[object Object]","NA","NA",1505743572879,"lgc0"
12780,"false","resultModule4",8,"B","1.95","NA","true","AU21GXTBRFJ85YUV9LDK","[object Object]","[object Object]","NA","NA",1505743574610,"lgc0"
2102,"false","resultModule4",3,"A","0.80","NA","true","AUMVF32Y1PSZBC4JGXK8","[object Object]","[object Object]","NA","NA",1505743575288,"lgc0"
