"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
5289,"false","dataResult",33,"F",6,"A","true","AUQG89CMDYW5BVISFANP","[object Object]","[object Object]","NA","NA",1505743393580,"lgc0"
16993,"false","dataResult",31,"M",8,"A","true","AU21GXTBRFJ85YUV9LDK","[object Object]","[object Object]","NA","NA",1505743405337,"lgc0"
17344,"false","dataResult",22,"M",0,"B","true","AUMVF32Y1PSZBC4JGXK8","[object Object]","[object Object]","NA","NA",1505743406165,"lgc0"
19868,"false","dataResult",35,"F",3,"A","true","AU4X63OAKJMPYFW0UZB9","[object Object]","[object Object]","NA","NA",1505743408401,"lgc0"
