"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
16420,"false",600,400,"A","AUQG89CMDYW5BVISFANP","Module1","true","AU21GXTBRFJ85YUV9LDK","[object Object]","[object Object]","NA","NA",1505742322205,"lgc0"
16596,"false",400,3,"B","AU21GXTBRFJ85YUV9LDK","Module1","true","AUQG89CMDYW5BVISFANP","[object Object]","[object Object]","NA","NA",1505742322455,"lgc0"
13000,"false",0,500,"B","AUMVF32Y1PSZBC4JGXK8","Module1","true","AU4X63OAKJMPYFW0UZB9","[object Object]","[object Object]","NA","NA",1505742327545,"lgc0"
20734,"false",1000,0,"A","AU4X63OAKJMPYFW0UZB9","Module1","true","AUMVF32Y1PSZBC4JGXK8","[object Object]","[object Object]","NA","NA",1505742327739,"lgc0"
