"time","timeup","module","arrayAnswers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
74380,"false","Module4","A\,A\,A\,A\,A\,B\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUDC5NOUKWFAI7MRGLXT","[object Object]","[object Object]","NA","NA",1519763048181,"lgc0"
76613,"false","Module4","A\,A\,A\,B\,A\,B\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUCT72Y6N4GBZJXKHPF8","[object Object]","[object Object]","NA","NA",1519763050372,"lgc0"
116196,"false","Module4","A\,B\,A\,B\,B\,B\,A\,A\,A\,A","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUCXOHYMKT54SEPRDB9A","[object Object]","[object Object]","NA","NA",1519763089999,"lgc0"
148174,"false","Module4","A\,B\,B\,B\,A\,A\,A\,B\,A\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU3CSW8MJT12O9P0HLA6","[object Object]","[object Object]","NA","NA",1519763122199,"lgc0"
