"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
14319,"false",500,1,"B","AU2TQ1FYLMRBD347I80H","Module1","true","AU2X1ESN4IQ6HDZ3BL90","[object Object]","[object Object]","NA","NA",1517342994161,"lgc0"
14436,"false",500,500,"A","AU2X1ESN4IQ6HDZ3BL90","Module1","true","AU2TQ1FYLMRBD347I80H","[object Object]","[object Object]","NA","NA",1517342994172,"lgc0"
25300,"false",0,40,"B","AU34IUXMVBNOWJG962L7","Module1","true","AU2ZVFNIW7O9TRMXSPAJ","[object Object]","[object Object]","NA","NA",1517343004941,"lgc0"
25103,"false",1000,0,"A","AU2ZVFNIW7O9TRMXSPAJ","Module1","true","AU34IUXMVBNOWJG962L7","[object Object]","[object Object]","NA","NA",1517343004958,"lgc0"
