"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
11180,"false","questionary3",6,"true","AUCG523NIJE1W690ZB7V","[object Object]","[object Object]","NA","NA",1519763095476,"lgc0"
13380,"false","questionary3",5,"true","AUCHJB0D4OMIZ1LN9FEG","[object Object]","[object Object]","NA","NA",1519763097481,"lgc0"
13444,"false","questionary3",15,"true","AUCKU05JXQIYL3WTFR1S","[object Object]","[object Object]","NA","NA",1519763097545,"lgc0"
