"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
14075,"false","dataResult",19,"M",1,"A","true","AU8Y6TNO0KF1W3JVHPB2","[object Object]","[object Object]","NA","NA",1488032830606,"lgc0"
15003,"false","dataResult",19,"F",0,"B","true","AU63HO87C9LXTAEGQKUY","[object Object]","[object Object]","NA","NA",1488032831020,"lgc0"
28296,"false","dataResult",26,"M",2,"A","true","AUYF8HGLWPXOIUBVSN4A","[object Object]","[object Object]","NA","NA",1488032843992,"lgc0"
30558,"false","dataResult",20,"M",1,"A","true","AUPWJO8QBMC2H6G097IF","[object Object]","[object Object]","NA","NA",1488032846902,"lgc0"
